ID;Num_Doc;Statement;Type
326:3;Atom_11141;"There's a forum to discuss non-issue related topics: https://discuss.atom.io/";Non-Argument
326:4;Atom_11141;"@arcticicestudio Thank you for your help :)";Non-Argument
326:6;Atom_11141;Maybe an option in the settings to turn off all the animations would be helpful.;Claim
327:2;Atom_11448;"What theme are you using?";Non-Argument
327:5;Atom_11448;"1. my theme is ""one dark"", which is what it installed as2. Yes, Chrome has close buttons on every tab when the tabs are big, but when they get many and small, the close buttons disappear except on the active one.3. cmd-shift-t doesn't work to reopen the julia console.";Non-Argument
327:9;Atom_11448;"what file should I put that css into?";Non-Argument
327:10;Atom_11448;"Atom menu > Edit > StyleshetSaveAtom menu > View > Developer > Reload Window";Non-Argument
327:13;Atom_11448;Thank you, it worked, now the problem is when we get a lot of tabs, this is the reason why the current issue was opened.;Claim
327:17;Atom_11448;Yeah, I like that too. I'll try that out for the One themes.;Claim
327:21;Atom_11448;Close tab button is too big;Claim
327:22;Atom_11448;That may be a useful workaround for now.;Claim
327:23;Atom_11448;This may not fix the issue,;Claim
327:25;Atom_11448;Very easy to accidentally click on when trying to open the tab.;Claim
327:26;Atom_11448;Perhaps this package can be modified to get the behavior of showing the button only for the current active tab if you really want that.;Claim
327:27;Atom_11448;I never close tabs with this button;Claim
327:28;Atom_11448;looking at that package, it seems that it removes the close-icon completely, which also doubles as the modified icon. I tried copying the styles without installing the package and it seems to confirm my suspicions.;Claim
327:29;Atom_11448;Modified icons shown by default. Close icon only visible on hover in active tab. Clicking in the close icon area on other tabs only changes to that tab;Claim
327:30;Atom_11448;The downside is modified icons are also hidden on hover if the tab is not active. The close action is probably a script command tied to div.close-icon, ;Claim
327:31;Atom_11448;Instead of removing it completely or trying to hide and unhide it based on various states. Or I guess you could change the size in addition to your hiding and unhiding for maximum protection against misclicks.;Claim
327:32;Atom_11448;I came up with the following that works with `one-dark` for me, maybe someone that understands css can improve on this and make it work with more themes.;Claim
327:33;Atom_11448;Two problems, horizontally the button is positioned with padding that is clickable,;Claim
327:34;Atom_11448;I posted a duplicated accidentally here:;Claim
327:35;Atom_11448;If you are using One Dark UI theme, go to theme settings > Tab Sizing > Even;Non-Argument
327:36;Atom_11448;In Atom `1.10`, the close icon in the One Dark UI theme in minimum mode will have less padding on the sides, making selecting easier for very short file names;Claim
327:37;Atom_11448;, so it's easier to see click area;Claim
327:38;Atom_11448;I think having the clickable area smaller as in my example more closely follows how modern browsers work, and I don't think browser tabs are hard to close.;Claim
327:39;Atom_11448;I think a behavior/size like Chrome or Opera would be best, where the clickable area is shown on hover.;Claim
327:40;Atom_11448;Maybe the size of the X in Atom should be increased just a bit if you decide to use a behavior like this.;Claim
327:41;Atom_11448;I can't tell if I am about to close or not just given a color.;Claim
327:42;Atom_11448;This is especially annoying for the julia console tab,;Claim
327:43;Atom_11448;It's way too easy to close tabs by mistake.;Premise
327:44;Atom_11448;which cannot be reopened in the same place with built-in shortcuts.;Premise
327:45;Atom_11448;The close button (box? what do you call it?) actually has an even bigger active area than it looks like, so anywhere towards the right side of the text ends up closing the tab;Claim
327:46;Atom_11448;"Ideally, you'd reproduce the Chrome-like behavior as above; but even if not, the close button cannot be sensitive to clicks over title text";Claim
327:47;Atom_11448;so make the active area smaller please.;Premise
327:48;Atom_11448;Atom is awesome in general, but this makes me angry every time.;Claim
327:49;Atom_11448;so I also found it intrusive. I use Mouse3 or ctrl-w for all tabs I close.;Premise
327:50;Atom_11448;What I've come up with isn't perfect, but it's the best I could do without modifying the tab package.;Claim
327:51;Atom_11448;because the close button is hidden.;Premise
327:52;Atom_11448;"so I can't really prevent the close action with CSS. Not much I can do without modifying more files other than the stylesheet.Let me know if anyone comes up with a better solution.";Premise
327:53;Atom_11448;Nice I never realized that I was missing out on the modified icon.;Claim
327:54;Atom_11448;so let's clear this and position the button with margin.;Premise
327:55;Atom_11448;Vertically the size of the button is set to be the full height;Claim
327:56;Atom_11448;so we change height and line-height to be just the size we want and then position it with margin.;Premise
327:57;Atom_11448;es/348;Claim
327:59;Atom_11448;![atom](https://cloud.githubusercontent.com/assets/20016536/16172793/1f6cb400-3566-11e6-9b99-cf26ac461c51.png);Premise
327:60;Atom_11448;"<img width=""90"" alt=""screen shot 2016-06-21 at 11 28 27 am"" src=""https://cloud.githubusercontent.com/assets/378023/16216247/3635e504-37a4-11e6-821b-6bf0c644d5a9.png""> | <img width=""96"" alt=""screen shot 2016-06-21 at 11 27 41 am"" src=""https://cloud.githubusercontent.com/assets/378023/16216254/4569a592-37a4-11e6-8f89-80eef4cc13f8.png"">";Premise
327:62;Atom_11448;![image](https://cloud.githubusercontent.com/assets/118951/14506499/f28256ce-0172-11e6-9860-725f9465d638.png);Premise
327:63;Atom_11448;![000048](https://cloud.githubusercontent.com/assets/14937219/14517947/81e1ad24-0245-11e6-9fca-7334152aab68.png);Premise
327:64;Atom_11448;![close-icon](https://cloud.githubusercontent.com/assets/378023/16225420/5ec9d42a-37e1-11e6-8111-c1d6859b7cc1.gif);Premise
327:65;Atom_11448;Since this has been addressed in the One themes;Premise
327:66;Atom_11448;Also, Chrome has a close button on every tab.;Claim
327:67;Atom_11448;There is now a [PR](https://github.com/atom/one-dark-ui/issues/144) that looks like this;Claim
327:68;Atom_11448;I'm going to close it. The fix should be available in v1.10 as @simurai mentioned.;Claim
327:69;Atom_11448;"When I try to switch to the ""gad.h"" tab, I almost always end up clicking in the close ""x"" button.";Premise
327:70;Atom_11448;What I suggested was to include a minimum fixed tab size to override the size of those tabs that have a short size due to the name of the file being too short in length.;Premise
327:71;Atom_11448;making the click area too small, makes it harder to close tabs and you have to aim more precisely;Premise
327:72;Atom_11448;. Another option might be to have a background color for the icon on hover;Premise
328:3;Atom_11607;"I'm having a similar issue with a atom 1.7.2 and flex-grow at like 0.90";Non-Argument
328:4;Atom_11607;"I disabled every community packages installed and the problem was still there. I tried `Reload window` and a complete close/reopen of atom and nothing worked.I finally closed the project folder and restarted Atom and got the 10% missing (from the flex-grow) back. I reopened the same project folder and everything seems fine for now.";Claim
328:5;Atom_11607;"After accidentally typing the wrong command in the command palet, I discovered that there is `Pane: Decrease Size` which cuts off 10% of the pane space. So not a bug, just a well hidden feature.";Claim
328:6;Atom_11607;"For future reference, state is no longer serialized in the `~/.atom`directory (in reference to step 3 in the list of things you tried @jsveron23). To wipe out any saved state now, you can launch Atom using `atom --clear-window-state`. I tested this approach and it fixed up the shrunken pane.";Claim
328:8;Atom_11607;"<img width=""1280"" alt=""screenshot 2016-04-26 07 35 16"" src=""https://cloud.githubusercontent.com/assets/156895/14801259/f44ba536-0b82-11e6-8ae4-879129e7f770.png"">";Premise
328:9;Atom_11607;"I tried to open specific named project but it never goes with full window but another project are fine when open.2. I tried to launch on the safe(-safe) mode but nothing change.3. I tried to delete .atom directory but still same problem (actually, _$ mv .atom atom_bak_ then re-launch)4. I changed specific directory name then it works but I do not want to change directory name.5. I couldn't find any specific settings for the project.";Claim
328:10;Atom_11607;"<img width=""614"" alt=""screenshot 2016-04-26 08 00 56"" src=""https://cloud.githubusercontent.com/assets/156895/14801563/18b03584-0b85-11e6-8640-f71606d24102.png"">";Premise
329:2;Atom_11681;"Would you mind reopening this on https://github.com/atom/bookmarks? Thanks!";Non-Argument
329:3;Atom_11681;Thanks! Didn't know about this plugin. Actually this is a dup of https://github.com/atom/bookmarks/issues/8;Claim
329:4;Atom_11681;No worries! We have a ton of repos, so it can definitely be tricky to figure out what goes where. ?;Claim
